"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Mongolia","Mongolia",0,"2015-01-01","2015-01-31",31,2015,1,3398373,1340,0,"TBC"
"Mongolia","Mongolia",0,"2015-02-01","2015-02-28",28,2015,2,3398373,1292,0,"TBC"
"Mongolia","Mongolia",0,"2015-03-01","2015-03-31",31,2015,3,3398373,1445,0,"TBC"
"Mongolia","Mongolia",0,"2015-04-01","2015-04-30",30,2015,4,3398373,1302,0,"TBC"
"Mongolia","Mongolia",0,"2015-05-01","2015-05-31",31,2015,5,3398373,1360,0,"TBC"
"Mongolia","Mongolia",0,"2015-06-01","2015-06-30",30,2015,6,3398373,1418,0,"TBC"
"Mongolia","Mongolia",0,"2015-07-01","2015-07-31",31,2015,7,3398373,1318,0,"TBC"
"Mongolia","Mongolia",0,"2015-08-01","2015-08-31",31,2015,8,3398373,1315,0,"TBC"
"Mongolia","Mongolia",0,"2015-09-01","2015-09-30",30,2015,9,3398373,1457,0,"TBC"
"Mongolia","Mongolia",0,"2015-10-01","2015-10-31",31,2015,10,3398373,1348,0,"TBC"
"Mongolia","Mongolia",0,"2015-11-01","2015-11-30",30,2015,11,3398373,1294,0,"TBC"
"Mongolia","Mongolia",0,"2015-12-01","2015-12-31",31,2015,12,3398373,1485,0,"TBC"
"Mongolia","Mongolia",0,"2016-01-01","2016-01-31",31,2016,1,3398373,1317,0,"TBC"
"Mongolia","Mongolia",0,"2016-02-01","2016-02-29",29,2016,2,3398373,1372,0,"TBC"
"Mongolia","Mongolia",0,"2016-03-01","2016-03-31",31,2016,3,3398373,1457,0,"TBC"
"Mongolia","Mongolia",0,"2016-04-01","2016-04-30",30,2016,4,3398373,1411,0,"TBC"
"Mongolia","Mongolia",0,"2016-05-01","2016-05-31",31,2016,5,3398373,1441,0,"TBC"
"Mongolia","Mongolia",0,"2016-06-01","2016-06-30",30,2016,6,3398373,1297,0,"TBC"
"Mongolia","Mongolia",0,"2016-07-01","2016-07-31",31,2016,7,3398373,1341,0,"TBC"
"Mongolia","Mongolia",0,"2016-08-01","2016-08-31",31,2016,8,3398373,1355,0,"TBC"
"Mongolia","Mongolia",0,"2016-09-01","2016-09-30",30,2016,9,3398373,1301,0,"TBC"
"Mongolia","Mongolia",0,"2016-10-01","2016-10-31",31,2016,10,3398373,1255,0,"TBC"
"Mongolia","Mongolia",0,"2016-11-01","2016-11-30",30,2016,11,3398373,1348,0,"TBC"
"Mongolia","Mongolia",0,"2016-12-01","2016-12-31",31,2016,12,3398373,1286,0,"TBC"
"Mongolia","Mongolia",0,"2017-01-01","2017-01-31",31,2017,1,3398373,1357,0,"TBC"
"Mongolia","Mongolia",0,"2017-02-01","2017-02-28",28,2017,2,3398373,1112,0,"TBC"
"Mongolia","Mongolia",0,"2017-03-01","2017-03-31",31,2017,3,3398373,1428,0,"TBC"
"Mongolia","Mongolia",0,"2017-04-01","2017-04-30",30,2017,4,3398373,1206,0,"TBC"
"Mongolia","Mongolia",0,"2017-05-01","2017-05-31",31,2017,5,3398373,1362,0,"TBC"
"Mongolia","Mongolia",0,"2017-06-01","2017-06-30",30,2017,6,3398373,1280,0,"TBC"
"Mongolia","Mongolia",0,"2017-07-01","2017-07-31",31,2017,7,3398373,1279,0,"TBC"
"Mongolia","Mongolia",0,"2017-08-01","2017-08-31",31,2017,8,3398373,1347,0,"TBC"
"Mongolia","Mongolia",0,"2017-09-01","2017-09-30",30,2017,9,3398373,1360,0,"TBC"
"Mongolia","Mongolia",0,"2017-10-01","2017-10-31",31,2017,10,3398373,1378,0,"TBC"
"Mongolia","Mongolia",0,"2017-11-01","2017-11-30",30,2017,11,3398373,1292,0,"TBC"
"Mongolia","Mongolia",0,"2017-12-01","2017-12-31",31,2017,12,3398373,1411,0,"TBC"
"Mongolia","Mongolia",0,"2018-01-01","2018-01-31",31,2018,1,3398373,1486,0,"TBC"
"Mongolia","Mongolia",0,"2018-02-01","2018-02-28",28,2018,2,3398373,1370,0,"TBC"
"Mongolia","Mongolia",0,"2018-03-01","2018-03-31",31,2018,3,3398373,1486,0,"TBC"
"Mongolia","Mongolia",0,"2018-04-01","2018-04-30",30,2018,4,3398373,1375,0,"TBC"
"Mongolia","Mongolia",0,"2018-05-01","2018-05-31",31,2018,5,3398373,1432,0,"TBC"
"Mongolia","Mongolia",0,"2018-06-01","2018-06-30",30,2018,6,3398373,1367,0,"TBC"
"Mongolia","Mongolia",0,"2018-07-01","2018-07-31",31,2018,7,3398373,1533,0,"TBC"
"Mongolia","Mongolia",0,"2018-08-01","2018-08-31",31,2018,8,3398373,1391,0,"TBC"
"Mongolia","Mongolia",0,"2018-09-01","2018-09-30",30,2018,9,3398373,1460,0,"TBC"
"Mongolia","Mongolia",0,"2018-10-01","2018-10-31",31,2018,10,3398373,1461,0,"TBC"
"Mongolia","Mongolia",0,"2018-11-01","2018-11-30",30,2018,11,3398373,1361,0,"TBC"
"Mongolia","Mongolia",0,"2018-12-01","2018-12-31",31,2018,12,3398373,1609,0,"TBC"
"Mongolia","Mongolia",0,"2019-01-01","2019-01-31",31,2019,1,3398373,1573,0,"TBC"
"Mongolia","Mongolia",0,"2019-02-01","2019-02-28",28,2019,2,3398373,1358,0,"TBC"
"Mongolia","Mongolia",0,"2019-03-01","2019-03-31",31,2019,3,3398373,1373,0,"TBC"
"Mongolia","Mongolia",0,"2019-04-01","2019-04-30",30,2019,4,3398373,1431,0,"TBC"
"Mongolia","Mongolia",0,"2019-05-01","2019-05-31",31,2019,5,3398373,1508,0,"TBC"
"Mongolia","Mongolia",0,"2019-06-01","2019-06-30",30,2019,6,3398373,1280,0,"TBC"
"Mongolia","Mongolia",0,"2019-07-01","2019-07-31",31,2019,7,3398373,1410,0,"TBC"
"Mongolia","Mongolia",0,"2019-08-01","2019-08-31",31,2019,8,3398373,1425,0,"TBC"
"Mongolia","Mongolia",0,"2019-09-01","2019-09-30",30,2019,9,3398373,1365,0,"TBC"
"Mongolia","Mongolia",0,"2019-10-01","2019-10-31",31,2019,10,3398373,1542,0,"TBC"
"Mongolia","Mongolia",0,"2019-11-01","2019-11-30",30,2019,11,3398373,1266,0,"TBC"
"Mongolia","Mongolia",0,"2019-12-01","2019-12-31",31,2019,12,3398373,1674,0,"TBC"
"Mongolia","Mongolia",0,"2020-01-01","2020-01-31",31,2020,1,3398373,1366,0,"TBC"
"Mongolia","Mongolia",0,"2020-02-01","2020-02-29",29,2020,2,3398373,1298,0,"TBC"
"Mongolia","Mongolia",0,"2020-03-01","2020-03-31",31,2020,3,3398373,1292,0,"TBC"
"Mongolia","Mongolia",0,"2020-04-01","2020-04-30",30,2020,4,3398373,1310,0,"TBC"
"Mongolia","Mongolia",0,"2020-05-01","2020-05-31",31,2020,5,3398373,1288,0,"TBC"
"Mongolia","Mongolia",0,"2020-06-01","2020-06-30",30,2020,6,3398373,1306,0,"TBC"
"Mongolia","Mongolia",0,"2020-07-01","2020-07-31",31,2020,7,3398373,1402,0,"TBC"
"Mongolia","Mongolia",0,"2020-08-01","2020-08-31",31,2020,8,3398373,1331,0,"TBC"
"Mongolia","Mongolia",0,"2020-09-01","2020-09-30",30,2020,9,3398373,1405,0,"TBC"
"Mongolia","Mongolia",0,"2020-10-01","2020-10-31",31,2020,10,3398373,1427,0,"TBC"
"Mongolia","Mongolia",0,"2020-11-01","2020-11-30",30,2020,11,3398373,1278,0,"TBC"
"Mongolia","Mongolia",0,"2020-12-01","2020-12-31",31,2020,12,3398373,1219,1,"TBC"
"Mongolia","Mongolia",0,"2021-01-01","2021-01-31",31,2021,1,3398373,1151,1,"TBC"
"Mongolia","Mongolia",0,"2021-02-01","2021-02-28",28,2021,2,3398373,1237,0,"TBC"
"Mongolia","Mongolia",0,"2021-03-01","2021-03-31",31,2021,3,3398373,1381,6,"TBC"
"Mongolia","Mongolia",0,"2021-04-01","2021-04-30",30,2021,4,3398373,1484,110,"TBC"
"Mongolia","Mongolia",0,"2021-05-01","2021-05-31",31,2021,5,3398373,1403,135,"TBC"
"Mongolia","Mongolia",0,"2021-06-01","2021-06-30",30,2021,6,3398373,1715,243,"TBC"
"Mongolia","Mongolia",0,"2021-07-01","2021-07-31",31,2021,7,3398373,1819,217,"TBC"
"Mongolia","Mongolia",0,"2021-08-01","2021-08-31",31,2021,8,3398373,1678,123,"TBC"
"Mongolia","Mongolia",0,"2021-09-01","2021-09-30",30,2021,9,3398373,2026,368,"TBC"
"Mongolia","Mongolia",0,"2021-10-01","2021-10-31",31,2021,10,3398373,2302,457,"TBC"
"Mongolia","Mongolia",0,"2021-11-01","2021-11-30",30,2021,11,3398373,1950,269,"TBC"
"Mongolia","Mongolia",0,"2021-12-01","2021-12-31",31,2021,12,3398373,1785,56,"TBC"
"Mongolia","Mongolia",0,"2022-01-01","2022-01-31",31,2022,1,3398373,1345,50,"TBC"
"Mongolia","Mongolia",0,"2022-02-01","2022-02-28",28,2022,2,3398373,1487,60,"TBC"
"Mongolia","Mongolia",0,"2022-03-01","2022-03-31",31,2022,3,3398373,1496,12,"TBC"
"Mongolia","Mongolia",0,"2022-04-01","2022-04-30",30,2022,4,3398373,1558,2,"TBC"
"Mongolia","Mongolia",0,"2022-05-01","2022-05-31",31,2022,5,3398373,1506,5,"TBC"
"Mongolia","Mongolia",0,"2022-06-01","2022-06-30",30,2022,6,3398373,1424,3,"TBC"
