"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Kyrgyzstan","Kyrgyzstan",0,"2017-07-01","2017-07-31",31,2017,7,6527743,2858,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2017-08-01","2017-08-31",31,2017,8,6527743,2573,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2017-09-01","2017-09-30",30,2017,9,6527743,2547,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2017-10-01","2017-10-31",31,2017,10,6527743,2777,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2017-11-01","2017-11-30",30,2017,11,6527743,2816,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2017-12-01","2017-12-31",31,2017,12,6527743,3045,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2018-01-01","2018-01-31",31,2018,1,6527743,2781,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2018-02-01","2018-02-28",28,2018,2,6527743,2565,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2018-03-01","2018-03-31",31,2018,3,6527743,2887,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2018-04-01","2018-04-30",30,2018,4,6527743,2749,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2018-05-01","2018-05-31",31,2018,5,6527743,2775,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2018-06-01","2018-06-30",30,2018,6,6527743,2594,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2018-07-01","2018-07-31",31,2018,7,6527743,2912,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2018-08-01","2018-08-31",31,2018,8,6527743,2646,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2018-09-01","2018-09-30",30,2018,9,6527743,2432,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2018-10-01","2018-10-31",31,2018,10,6527743,2803,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2018-11-01","2018-11-30",30,2018,11,6527743,2804,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2018-12-01","2018-12-31",31,2018,12,6527743,3041,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2019-01-01","2019-01-31",31,2019,1,6527743,3085,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2019-02-01","2019-02-28",28,2019,2,6527743,2590,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2019-03-01","2019-03-31",31,2019,3,6527743,2606,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2019-04-01","2019-04-30",30,2019,4,6527743,2827,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2019-05-01","2019-05-31",31,2019,5,6527743,2802,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2019-06-01","2019-06-30",30,2019,6,6527743,2377,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2019-07-01","2019-07-31",31,2019,7,6527743,3059,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2019-08-01","2019-08-31",31,2019,8,6527743,2663,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2019-09-01","2019-09-30",30,2019,9,6527743,2584,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2019-10-01","2019-10-31",31,2019,10,6527743,2809,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2019-11-01","2019-11-30",30,2019,11,6527743,2687,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2019-12-01","2019-12-31",31,2019,12,6527743,3206,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2020-01-01","2020-01-31",31,2020,1,6527743,3082,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2020-02-01","2020-02-29",29,2020,2,6527743,2900,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2020-03-01","2020-03-31",31,2020,3,6527743,2390,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2020-04-01","2020-04-30",30,2020,4,6527743,1263,8,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2020-05-01","2020-05-31",31,2020,5,6527743,2919,8,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2020-06-01","2020-06-30",30,2020,6,6527743,3559,45,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2020-07-01","2020-07-31",31,2020,7,6527743,4045,1317,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2020-08-01","2020-08-31",31,2020,8,6527743,4572,123,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2020-09-01","2020-09-30",30,2020,9,6527743,3411,6,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2020-10-01","2020-10-31",31,2020,10,6527743,3423,80,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2020-11-01","2020-11-30",30,2020,11,6527743,4154,131,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2020-12-01","2020-12-31",31,2020,12,6527743,4259,80,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2021-01-01","2021-01-31",31,2021,1,6527743,2988,57,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2021-02-01","2021-02-28",28,2021,2,6527743,2621,54,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2021-03-01","2021-03-31",31,2021,3,6527743,3137,34,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2021-04-01","2021-04-30",30,2021,4,6527743,3024,104,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2021-05-01","2021-05-31",31,2021,5,6527743,2868,204,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2021-06-01","2021-06-30",30,2021,6,6527743,3375,192,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2021-07-01","2021-07-31",31,2021,7,6527743,3835,325,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2021-08-01","2021-08-31",31,2021,8,6527743,3810,203,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2021-09-01","2021-09-30",30,2021,9,6527743,3307,79,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2021-10-01","2021-10-31",31,2021,10,6527743,3257,64,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2021-11-01","2021-11-30",30,2021,11,6527743,3381,75,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2021-12-01","2021-12-31",31,2021,12,6527743,3590,56,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2022-01-01","2022-01-31",31,2022,1,6527743,2671,78,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2022-02-01","2022-02-28",28,2022,2,6527743,3177,78,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2022-03-01","2022-03-31",31,2022,3,6527743,2955,30,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2022-04-01","2022-04-30",30,2022,4,6527743,2924,3,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2022-05-01","2022-05-31",31,2022,5,6527743,1951,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2022-06-01","2022-06-30",30,2022,6,6527743,2483,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2022-07-01","2022-07-31",31,2022,7,6527743,2378,0,"TBC"
"Kyrgyzstan","Kyrgyzstan",0,"2022-08-01","2022-08-31",31,2022,8,6527743,4307,0,"TBC"
